datetime_utc,demand_mw,total_generation_mw,wind_generation_mw,solar_generation_mw,thermal_generation_mw,spinning_reserve_mw,frequency_hz,ace_mw,lmp_usd_per_mwh,net_interchange_mw,renewable_penetration_pct,wind_speed_hub_mph,wind_speed_sfc_mph,solar_irradiance_wm2,cloud_cover_pct,humidity_pct,high_wind_alert,loss_pct,reserve_margin_pct,grid_condition
2026-03-19 19:00:00,12476.5,12841.3,209.0,904.5,11727.8,1526.8,59.9998,-0.4,45.05,-605.8,8.92,17.65,10.32,155.9,98.6,65.7,False,2.92,12.24,NORMAL
2026-03-19 20:00:00,11476.0,11803.1,262.6,712.2,10828.3,777.0,59.9963,-20.2,72.82,-322.3,8.49,18.5,10.82,123.2,99.1,72.4,False,2.85,6.77,NORMAL
2026-03-19 21:00:00,10673.4,10971.2,318.9,483.0,10169.4,790.6,60.0073,54.7,66.26,-472.4,7.51,19.27,11.27,83.9,99.4,80.0,False,2.79,7.41,NORMAL
2026-03-19 22:00:00,10259.2,10542.3,291.8,224.0,10026.5,859.7,60.0054,33.6,51.74,233.5,5.03,18.91,11.06,39.0,100.0,86.6,False,2.76,8.38,NORMAL
2026-03-19 23:00:00,10339.5,10625.5,273.2,0.0,10352.4,1073.6,59.9983,-18.7,40.36,-1380.5,2.64,18.65,10.91,0.0,99.9,90.5,False,2.77,10.38,LOW_RENEWABLES
2026-03-20 00:00:00,10197.1,10478.0,289.7,0.0,10188.4,832.5,60.0095,69.8,49.59,-747.7,2.84,18.88,11.04,0.0,100.0,92.2,False,2.76,8.16,LOW_RENEWABLES
2026-03-20 01:00:00,10659.9,10957.3,326.3,0.0,10631.0,869.6,59.9986,-19.4,55.74,-397.8,3.06,19.36,11.32,0.0,100.0,93.5,False,2.79,8.16,LOW_RENEWABLES
2026-03-20 02:00:00,11120.7,11434.7,316.3,0.0,11118.4,679.4,59.9924,-50.1,75.39,-807.3,2.84,19.23,11.25,0.0,100.0,94.3,False,2.82,6.11,LOW_RENEWABLES
2026-03-20 03:00:00,11809.9,12149.4,288.5,0.0,11861.0,1355.1,59.9996,2.2,41.74,-498.1,2.44,18.86,11.03,0.0,99.9,95.2,False,2.87,11.47,LOW_RENEWABLES
2026-03-20 04:00:00,13171.5,13563.5,272.3,0.0,13291.2,1394.6,59.9961,-42.9,47.78,-752.1,2.07,18.64,10.9,0.0,99.7,95.9,False,2.98,10.59,LOW_RENEWABLES
2026-03-20 05:00:00,14784.8,15242.4,203.2,0.0,15039.2,1323.5,60.0085,57.5,66.9,-612.9,1.37,17.56,10.27,0.0,98.9,96.3,False,3.1,8.95,LOW_RENEWABLES
2026-03-20 06:00:00,16376.4,16902.5,141.1,0.0,16761.4,1322.6,59.9967,-39.4,66.92,-1260.0,0.86,16.35,9.56,0.0,98.7,96.5,False,3.21,8.08,LOW_RENEWABLES
2026-03-20 07:00:00,18631.8,19261.6,83.0,0.0,19178.6,1385.1,59.9982,-0.4,111.28,-1054.6,0.45,14.83,8.67,0.0,98.2,96.9,False,3.38,7.43,HIGH_PRICE|LOW_RENEWABLES
2026-03-20 08:00:00,19426.5,20094.6,49.1,0.0,20045.5,2079.6,60.0083,54.1,66.68,-1030.0,0.25,13.57,7.94,0.0,93.4,97.1,False,3.44,10.7,LOW_RENEWABLES
2026-03-20 09:00:00,21054.8,21804.3,27.9,0.0,21776.3,1835.4,59.9975,-36.3,77.95,-1222.1,0.13,12.45,7.28,0.0,88.2,96.8,False,3.56,8.72,LOW_RENEWABLES
2026-03-20 10:00:00,21148.9,21903.2,16.9,0.0,21886.3,2500.2,60.007,23.3,63.04,-1225.2,0.08,11.6,6.79,0.0,86.6,96.2,False,3.57,11.82,LOW_RENEWABLES
2026-03-20 11:00:00,21465.4,22236.0,14.1,8.1,22213.7,1694.8,59.995,-52.3,117.67,-958.8,0.1,11.34,6.63,1.4,81.6,95.2,False,3.59,7.9,HIGH_PRICE|LOW_RENEWABLES
2026-03-20 12:00:00,20767.5,21502.3,28.7,559.2,20914.4,1721.2,59.9981,11.7,89.98,-1582.0,2.83,12.5,7.31,97.7,73.2,91.2,False,3.54,8.29,LOW_RENEWABLES
2026-03-20 13:00:00,20264.4,20973.9,86.9,1097.2,19789.7,1990.0,60.006,24.8,75.56,-945.3,5.84,14.95,8.75,190.9,71.9,84.3,False,3.5,9.82,NORMAL
2026-03-20 14:00:00,19599.4,20275.9,169.0,1512.9,18594.0,2294.3,59.9972,-10.5,55.56,-1166.0,8.58,16.93,9.9,262.5,73.2,78.5,False,3.45,11.71,NORMAL
2026-03-20 15:00:00,17943.3,18540.7,241.8,1889.9,16409.0,1712.3,60.0003,-5.5,67.1,-445.7,11.88,18.19,10.63,327.0,72.0,73.7,False,3.33,9.54,NORMAL
2026-03-20 16:00:00,16664.9,17204.0,310.9,2162.5,14730.5,1219.1,60.0023,17.1,97.34,-731.5,14.84,19.16,11.21,373.5,70.4,70.2,False,3.23,7.32,NORMAL
2026-03-20 17:00:00,14841.1,15301.1,327.3,2180.9,12792.9,1193.5,59.9985,-16.8,58.85,-1056.4,16.9,19.37,11.33,376.1,71.8,66.9,False,3.1,8.04,NORMAL
2026-03-20 18:00:00,13260.0,13655.5,322.4,2414.1,10919.0,992.1,60.0043,48.5,74.31,-37.3,20.64,19.31,11.29,415.7,62.9,64.2,False,2.98,7.48,NORMAL
2026-03-20 19:00:00,12662.3,13034.3,334.5,1975.2,10724.6,992.0,60.0023,72.8,77.19,-370.3,18.24,19.46,11.38,339.8,68.5,62.6,False,2.94,7.83,NORMAL
2026-03-20 20:00:00,11171.5,11487.4,305.0,1438.1,9744.3,1261.8,59.9923,-47.0,40.54,-225.4,15.6,19.09,11.16,247.4,74.5,62.3,False,2.83,11.29,NORMAL
2026-03-20 21:00:00,10768.7,11070.0,209.0,1077.9,9783.1,975.7,60.0139,105.0,54.43,-3.5,11.95,17.65,10.32,185.6,69.9,63.8,False,2.8,9.06,NORMAL
2026-03-20 22:00:00,10048.5,10324.3,99.2,489.0,9736.0,1182.5,60.0007,-5.4,39.45,-385.0,5.85,15.31,8.95,84.4,73.6,67.8,False,2.74,11.77,NORMAL
2026-03-20 23:00:00,10141.9,10420.9,22.4,0.0,10398.6,1275.1,60.0173,115.4,40.88,-558.3,0.22,12.06,7.05,0.0,81.1,75.0,False,2.75,12.57,LOW_RENEWABLES
2026-03-21 00:00:00,10307.2,10592.1,10.7,0.0,10581.4,852.1,59.9954,-14.5,52.69,-629.1,0.1,10.95,6.41,0.0,86.3,78.3,False,2.76,8.27,LOW_RENEWABLES
2026-03-21 01:00:00,10525.7,10818.3,7.2,0.0,10811.1,999.7,60.0038,38.6,50.08,-939.9,0.07,10.46,6.12,0.0,89.4,79.0,False,2.78,9.5,LOW_RENEWABLES
2026-03-21 02:00:00,10574.6,10868.9,3.6,0.0,10865.3,958.6,60.0073,38.3,53.18,-691.9,0.03,9.74,5.7,0.0,84.6,80.0,False,2.78,9.07,LOW_RENEWABLES
2026-03-21 03:00:00,11973.7,12319.4,1.3,0.0,12318.1,1014.7,59.9962,-20.7,57.74,-185.2,0.01,8.96,5.24,0.0,75.4,81.0,False,2.89,8.47,LOW_RENEWABLES
2026-03-21 04:00:00,13407.9,13809.2,0.3,0.0,13808.9,1279.8,59.9989,4.0,60.13,-905.7,0.0,8.25,4.83,0.0,59.9,81.8,False,2.99,9.55,LOW_RENEWABLES
2026-03-21 05:00:00,14556.5,15004.5,0.1,0.0,15004.5,1038.3,60.0069,77.8,82.51,-915.5,0.0,7.7,4.5,0.0,59.1,82.4,False,3.08,7.13,LOW_RENEWABLES
2026-03-21 06:00:00,15989.3,16498.4,0.0,0.0,16498.4,1843.1,59.9969,-17.4,49.76,-619.9,0.0,7.33,4.29,0.0,59.6,82.8,False,3.18,11.53,LOW_RENEWABLES
2026-03-21 07:00:00,16709.3,17250.3,0.0,0.0,17250.3,1537.8,59.9993,-22.5,70.42,-1418.7,0.0,7.12,4.16,0.0,70.1,83.1,False,3.24,9.2,LOW_RENEWABLES
2026-03-21 08:00:00,18374.7,18992.3,0.0,0.0,18992.3,1447.9,59.9884,-62.3,108.88,-935.1,0.0,6.71,3.93,0.0,83.4,83.2,False,3.36,7.88,HIGH_PRICE|LOW_RENEWABLES
2026-03-21 09:00:00,19886.5,20577.2,0.0,0.0,20577.2,1909.6,60.0134,84.6,85.95,-1622.2,0.0,6.36,3.72,0.0,93.0,83.4,False,3.47,9.6,LOW_RENEWABLES
2026-03-21 10:00:00,20595.4,21321.6,0.0,0.0,21321.6,2131.0,59.9945,-26.0,61.9,-1127.9,0.0,6.17,3.61,0.0,95.2,83.5,False,3.53,10.35,LOW_RENEWABLES
2026-03-21 11:00:00,21174.2,21929.8,0.0,13.5,21916.2,1758.2,60.0001,64.8,79.82,-1273.8,0.06,6.36,3.72,2.4,95.0,82.8,False,3.57,8.3,LOW_RENEWABLES
2026-03-21 12:00:00,20368.6,21083.3,0.0,277.5,20805.8,1410.1,59.9967,-32.5,108.93,-1001.3,1.36,7.07,4.13,48.1,99.5,78.5,False,3.51,6.92,HIGH_PRICE|LOW_RENEWABLES
2026-03-21 13:00:00,19884.3,20574.9,1.3,524.5,20049.1,1747.4,60.0052,63.0,74.33,-1361.3,2.64,8.94,5.23,90.9,99.6,75.5,False,3.47,8.79,LOW_RENEWABLES
2026-03-21 14:00:00,18649.5,19280.1,10.7,758.5,18510.9,1796.4,60.0037,42.6,77.57,-1109.6,4.12,10.95,6.41,131.3,98.8,74.6,False,3.38,9.63,LOW_RENEWABLES
2026-03-21 15:00:00,16963.8,17516.2,30.7,959.8,16525.8,2080.2,59.9995,-14.3,59.25,-640.4,5.84,12.62,7.38,166.1,97.9,74.5,False,3.26,12.26,NORMAL
2026-03-21 16:00:00,15133.0,15605.3,54.5,1038.4,14512.4,1807.6,59.9977,-42.0,47.76,-827.1,7.22,13.81,8.07,179.8,98.5,74.9,False,3.12,11.94,NORMAL
2026-03-21 17:00:00,14528.7,14975.6,90.4,1095.1,13790.2,1595.6,60.0012,-38.8,45.19,-430.6,8.16,15.06,8.81,189.7,98.0,76.2,False,3.08,10.98,NORMAL
2026-03-21 18:00:00,13131.4,13521.7,116.5,1101.4,12303.9,1361.1,59.9941,-38.6,47.25,-487.8,9.27,15.77,9.22,191.1,96.8,78.9,False,2.97,10.37,NORMAL
2026-03-21 19:00:00,11821.4,12161.3,123.5,1025.2,11012.6,921.6,60.008,56.8,77.26,-599.9,9.72,15.94,9.32,178.2,95.6,82.6,False,2.88,7.8,NORMAL
2026-03-21 20:00:00,10737.8,11037.9,125.0,714.7,10198.2,1083.9,60.003,8.5,41.04,-561.5,7.82,15.98,9.34,124.5,99.3,86.1,False,2.8,10.09,NORMAL
2026-03-21 21:00:00,10614.0,10909.8,132.9,481.9,10295.0,798.4,59.986,-61.0,78.59,-512.9,5.79,16.16,9.45,84.0,99.9,88.9,False,2.79,7.52,NORMAL
2026-03-21 22:00:00,10065.6,10342.0,172.8,236.1,9933.0,1133.6,59.9957,-17.6,36.89,-581.6,4.06,17.0,9.94,41.2,100.0,91.1,False,2.75,11.26,LOW_RENEWABLES
2026-03-21 23:00:00,10111.4,10389.3,266.0,0.0,10123.3,1153.2,59.9945,-16.4,37.14,-356.3,2.63,18.55,10.85,0.0,100.0,92.4,False,2.75,11.4,LOW_RENEWABLES
2026-03-22 00:00:00,10496.7,10788.2,408.9,0.0,10379.3,681.6,59.9884,-129.8,72.34,-648.3,3.9,20.33,11.89,0.0,100.0,93.1,False,2.78,6.49,LOW_RENEWABLES
2026-03-22 01:00:00,10033.1,10308.3,605.9,0.0,9702.4,1199.6,59.998,-30.3,39.33,-635.5,6.04,22.19,12.98,0.0,100.0,93.6,False,2.74,11.96,NORMAL
2026-03-22 02:00:00,10941.9,11249.4,775.5,0.0,10473.8,1226.3,60.0033,22.1,40.18,-255.6,7.09,23.5,13.74,0.0,100.0,94.1,False,2.81,11.21,NORMAL
2026-03-22 03:00:00,11919.3,12262.9,996.0,0.0,11266.9,1306.8,59.9961,-29.5,47.94,-629.9,8.36,24.93,14.58,0.0,100.0,94.4,False,2.88,10.96,NORMAL
2026-03-22 04:00:00,13466.6,13870.3,1338.8,0.0,12531.5,1199.6,59.9973,-20.5,58.29,-686.1,9.94,26.79,15.67,0.0,99.9,94.8,False,3.0,8.91,NORMAL
2026-03-22 05:00:00,13933.1,14355.5,1598.4,0.0,12757.1,1356.1,59.9999,0.2,58.4,-1187.4,11.47,27.99,16.37,0.0,100.0,95.1,False,3.03,9.73,NORMAL
2026-03-22 06:00:00,16461.5,16991.5,1600.0,0.0,15391.5,1729.4,59.9969,-18.7,51.98,-948.4,9.72,28.49,16.66,0.0,100.0,95.4,False,3.22,10.51,NORMAL
2026-03-22 07:00:00,17352.4,17922.5,1600.0,0.0,16322.5,1370.2,60.0063,39.5,101.13,-947.6,9.22,29.23,17.09,0.0,99.9,95.7,False,3.29,7.9,HIGH_PRICE
2026-03-22 08:00:00,18607.6,19236.2,1600.0,0.0,17636.2,1352.2,60.0047,78.7,97.63,-942.3,8.6,29.35,17.16,0.0,100.0,95.9,False,3.38,7.27,NORMAL
2026-03-22 09:00:00,19646.1,20324.9,1600.0,0.0,18724.9,2031.7,59.9894,-82.3,58.08,-1053.7,8.14,29.12,17.03,0.0,99.6,95.9,False,3.46,10.34,NORMAL
2026-03-22 10:00:00,20249.5,20958.3,1600.0,0.0,19358.3,2078.8,59.9985,-18.6,62.79,-629.5,7.9,29.1,17.02,0.0,99.3,96.0,False,3.5,10.27,NORMAL
2026-03-22 11:00:00,21105.3,21857.4,1600.0,18.9,20238.5,1378.1,60.0115,125.8,116.74,-1151.8,7.67,29.12,17.03,3.3,98.1,95.3,False,3.56,6.53,HIGH_PRICE
2026-03-22 12:00:00,19991.2,20687.1,1600.0,359.3,18727.8,1744.4,59.9976,9.2,77.28,-996.8,9.8,29.14,17.04,62.9,93.2,94.6,False,3.48,8.73,NORMAL
2026-03-22 13:00:00,19860.5,20549.9,1600.0,832.2,18117.7,2108.5,60.0014,-1.9,64.95,-663.2,12.25,28.86,16.88,145.4,85.9,92.4,False,3.47,10.62,NORMAL
2026-03-22 14:00:00,18500.1,19123.6,1600.0,1514.8,16008.9,1859.7,59.9969,-13.9,59.51,-784.5,16.84,29.08,17.0,264.2,73.8,88.8,False,3.37,10.05,NORMAL
2026-03-22 15:00:00,17041.6,17597.5,1600.0,1972.1,14025.4,1970.8,60.0043,68.8,46.83,114.2,20.96,29.25,17.1,343.1,70.1,84.2,False,3.26,11.56,NORMAL
2026-03-22 16:00:00,16667.6,17206.7,1600.0,2531.3,13075.4,1763.5,59.9944,-50.7,44.69,42.8,24.79,29.6,17.31,439.4,60.6,79.6,False,3.23,10.58,NORMAL
2026-03-22 17:00:00,14525.2,14972.0,1600.0,2775.3,10596.7,1753.7,60.0023,50.0,45.42,-311.8,30.12,30.44,17.8,480.8,55.9,76.0,False,3.08,12.07,NORMAL
2026-03-22 18:00:00,13246.3,13641.2,1600.0,2657.2,9384.0,934.7,59.9984,-14.9,78.7,330.4,32.14,31.03,18.15,459.8,56.3,73.4,False,2.98,7.06,NORMAL
2026-03-22 19:00:00,12241.7,12597.6,1600.0,2363.8,8633.8,1515.1,59.9949,-40.5,38.6,388.1,32.38,31.04,18.15,408.7,56.6,72.1,False,2.91,12.38,NORMAL
2026-03-22 20:00:00,10781.7,11083.4,1600.0,1843.7,7639.7,855.3,59.9972,-12.5,63.92,-266.5,31.94,30.3,17.72,318.7,59.6,71.3,False,2.8,7.93,NORMAL
2026-03-22 21:00:00,10849.4,11153.5,1600.0,1252.2,8301.3,1257.4,59.9982,-2.5,35.96,-395.1,26.29,29.2,17.08,216.5,61.6,71.7,False,2.8,11.59,NORMAL
2026-03-22 22:00:00,9611.6,9872.3,1600.0,648.8,7623.5,820.7,60.0003,-26.9,43.59,-291.8,23.4,28.0,16.38,112.2,58.8,72.7,False,2.71,8.54,NORMAL
2026-03-22 23:00:00,9846.2,10115.0,1338.8,0.0,8776.2,736.1,60.0097,86.2,71.57,-705.1,13.6,26.79,15.67,0.0,57.9,74.0,False,2.73,7.48,NORMAL
2026-03-23 00:00:00,10036.8,10312.2,1111.9,0.0,9200.3,1320.8,59.9931,-17.4,37.68,-590.5,11.08,25.6,14.97,0.0,58.5,74.7,False,2.74,13.16,NORMAL
2026-03-23 03:00:00,12281.9,12639.2,635.4,0.0,12003.9,1239.1,60.0082,55.2,44.66,-717.9,5.17,22.44,13.12,0.0,66.1,75.4,False,2.91,10.09,NORMAL
2026-03-23 06:00:00,16428.0,16956.5,458.9,0.0,16497.6,1152.8,60.0062,46.7,86.82,-757.8,2.79,20.85,12.19,0.0,51.1,75.6,False,3.22,7.02,LOW_RENEWABLES
2026-03-23 09:00:00,20501.2,21222.6,392.5,0.0,20830.1,2091.1,60.0027,13.6,64.9,-1129.6,1.91,20.15,11.78,0.0,39.4,73.4,False,3.52,10.2,LOW_RENEWABLES
2026-03-23 12:00:00,21329.4,22093.0,454.4,998.1,20640.6,1744.5,60.0062,35.5,83.35,-1029.2,6.81,20.8,12.17,172.3,30.8,69.2,False,3.58,8.18,NORMAL
2026-03-23 15:00:00,17589.7,18170.7,446.3,3435.8,14288.6,1701.5,59.9978,-22.6,62.06,-409.4,22.07,20.72,12.12,588.7,15.6,54.4,False,3.3,9.67,NORMAL
2026-03-23 18:00:00,12954.3,13337.7,234.9,3610.5,9492.2,1414.3,60.0073,54.8,41.37,-361.3,29.68,18.08,10.57,617.2,24.2,50.0,False,2.96,10.92,NORMAL
2026-03-23 21:00:00,10676.8,10974.8,67.2,1885.5,9022.1,762.7,60.0038,52.0,69.32,-90.3,18.29,14.3,8.36,322.7,19.0,52.3,False,2.79,7.14,NORMAL
2026-03-24 00:00:00,10270.3,10553.9,0.2,0.0,10553.7,1278.3,60.0084,59.0,39.77,-462.5,0.0,8.0,4.68,0.0,4.7,68.2,False,2.76,12.45,LOW_RENEWABLES
2026-03-24 03:00:00,12525.4,12892.1,0.0,0.0,12892.1,1025.1,59.9905,-101.8,50.5,-918.1,0.0,6.49,3.8,0.0,19.0,70.6,False,2.93,8.18,LOW_RENEWABLES
2026-03-24 06:00:00,16098.0,16612.0,0.6,0.0,16611.4,1992.2,59.9986,27.4,51.23,-1263.1,0.0,8.48,4.96,0.0,42.3,71.7,False,3.19,12.38,LOW_RENEWABLES
